"PrimaryID","ENSEMBL","SYMBOL","ENTREZID","REFSEQ","GENENAME"
"ENSG00000171681","ENSG00000171681","ATF7IP","55729","NM_001286514","activating transcription factor 7 interacting protein"
"ENSG00000171700","ENSG00000171700","RGS19","10287","NM_001039467","regulator of G protein signaling 19"
"ENSG00000171703","ENSG00000171703","TCEA2","6919","NM_003195","transcription elongation factor A2"
"ENSG00000171714","ENSG00000171714","ANO5","203859","NM_001142649","anoctamin 5"
"ENSG00000171720","ENSG00000171720","HDAC3","8841","NM_001355039","histone deacetylase 3"
"ENSG00000171723","ENSG00000171723","GPHN","10243","NM_001024218","gephyrin"
"ENSG00000171729","ENSG00000171729","TMEM51","55092","NM_001136216","transmembrane protein 51"
"ENSG00000171735","ENSG00000171735","CAMTA1","23261","NM_001195563","calmodulin binding transcription activator 1"
"ENSG00000171747","ENSG00000171747","LGALS4","3960","NM_006149","galectin 4"
"ENSG00000171757","ENSG00000171757","LRRC34","151827","NM_001172779","leucine rich repeat containing 34"
"ENSG00000171763","ENSG00000171763","SPATA5L1","79029","NM_001323640","spermatogenesis associated 5 like 1"
"ENSG00000171766","ENSG00000171766","GATM","2628","NM_001321015","glycine amidinotransferase"
"ENSG00000171777","ENSG00000171777","RASGRP4","115727","NM_001146202","RAS guanyl releasing protein 4"
"ENSG00000171786","ENSG00000171786","NHLH1","4807","NM_005598","nescient helix-loop-helix 1"
"ENSG00000171790","ENSG00000171790","SLFNL1","200172","NM_001168247","schlafen like 1"
"ENSG00000171791","ENSG00000171791","BCL2","596","NM_000633","BCL2 apoptosis regulator"
"ENSG00000171792","ENSG00000171792","RHNO1","83695","NM_001252499","RAD9-HUS1-RAD1 interacting nuclear orphan 1"
"ENSG00000171793","ENSG00000171793","CTPS1","1503","NM_001301237","CTP synthase 1"
"ENSG00000171798","ENSG00000171798","KNDC1","85442","NM_001347864","kinase non-catalytic C-lobe domain containing 1"
"ENSG00000171806","ENSG00000171806","METTL18","92342","NM_001320199","methyltransferase like 18"
"ENSG00000171811","ENSG00000171811","CFAP46","54777","NM_001200049","cilia and flagella associated protein 46"
"ENSG00000171812","ENSG00000171812","COL8A2","1296","NM_001294347","collagen type VIII alpha 2 chain"
"ENSG00000171813","ENSG00000171813","PWWP2B","170394","NM_001098637","PWWP domain containing 2B"
"ENSG00000171817","ENSG00000171817","ZNF540","163255","NM_001172225","zinc finger protein 540"
"ENSG00000171823","ENSG00000171823","FBXL14","144699","NM_152441","F-box and leucine rich repeat protein 14"
"ENSG00000171824","ENSG00000171824","EXOSC10","5394","NM_001001998","exosome component 10"
"ENSG00000171827","ENSG00000171827","ZNF570","148268","NM_001300993","zinc finger protein 570"
"ENSG00000171840","ENSG00000171840","NINJ2","4815","NM_001294345","ninjurin 2"
"ENSG00000171843","ENSG00000171843","MLLT3","4300","NM_001286691","MLLT3 super elongation complex subunit"
"ENSG00000171847","ENSG00000171847","FAM90A1","55138","NM_001319982","family with sequence similarity 90 member A1"
"ENSG00000171848","ENSG00000171848","RRM2","6241","NM_001034","ribonucleotide reductase regulatory subunit M2"
"ENSG00000171853","ENSG00000171853","TRAPPC12","51112","NM_001321102","trafficking protein particle complex 12"
"ENSG00000171858","ENSG00000171858","RPS21","6227","NM_001024","ribosomal protein S21"
"ENSG00000171860","ENSG00000171860","C3AR1","719","NM_001326475","complement C3a receptor 1"
"ENSG00000171861","ENSG00000171861","MRM3","55178","NM_001317947","mitochondrial rRNA methyltransferase 3"
"ENSG00000171862","ENSG00000171862","PTEN","5728","NM_000314","phosphatase and tensin homolog"
"ENSG00000171863","ENSG00000171863","RPS7","6201","NM_001011","ribosomal protein S7"
"ENSG00000171865","ENSG00000171865","RNASEH1","246243","NM_001286834","ribonuclease H1"
"ENSG00000171867","ENSG00000171867","PRNP","5621","NM_000311","prion protein"
"ENSG00000171914","ENSG00000171914","TLN2","83660","NM_015059","talin 2"
"ENSG00000171916","ENSG00000171916","LGALS9C","654346","NM_001040078","galectin 9C"
"ENSG00000171928","ENSG00000171928","TVP23B","51030","NM_001316919","trans-golgi network vesicle protein 23 homolog B"
"ENSG00000171940","ENSG00000171940","ZNF217","7764","NM_006526","zinc finger protein 217"
"ENSG00000171943","ENSG00000171943","SRGAP2C","653464","NM_001271872","SLIT-ROBO Rho GTPase activating protein 2C"
"ENSG00000171951","ENSG00000171951","SCG2","7857","NM_003469","secretogranin II"
"ENSG00000171953","ENSG00000171953","ATPAF2","91647","NM_145691","ATP synthase mitochondrial F1 complex assembly factor 2"
"ENSG00000171954","ENSG00000171954","CYP4F22","126410","NM_173483","cytochrome P450 family 4 subfamily F member 22"
"ENSG00000171960","ENSG00000171960","PPIH","10465","NM_001330510","peptidylprolyl isomerase H"
"ENSG00000171962","ENSG00000171962","DRC3","83450","NM_001130090","dynein regulatory complex subunit 3"
"ENSG00000171970","ENSG00000171970","ZNF57","126295","NM_001319083","zinc finger protein 57"
"ENSG00000171984","ENSG00000171984","SHLD1","149840","NM_001303477","shieldin complex subunit 1"
"ENSG00000171988","ENSG00000171988","JMJD1C","221037","NM_001282948","jumonji domain containing 1C"
"ENSG00000171992","ENSG00000171992","SYNPO","11346","NM_001109974","synaptopodin"
"ENSG00000172005","ENSG00000172005","MAL","4118","NM_002371","mal, T cell differentiation protein"
"ENSG00000172006","ENSG00000172006","ZNF554","115196","NM_001102651","zinc finger protein 554"
"ENSG00000172007","ENSG00000172007","RAB33B","83452","NM_031296","RAB33B, member RAS oncogene family"
"ENSG00000172009","ENSG00000172009","THOP1","7064","NM_003249","thimet oligopeptidase 1"
"ENSG00000172014","ENSG00000172014","ANKRD20A4","728747","NM_001098805","ankyrin repeat domain 20 family member A4"
"ENSG00000172031","ENSG00000172031","EPHX4","253152","NM_173567","epoxide hydrolase 4"
"ENSG00000172037","ENSG00000172037","LAMB2","3913","NM_002292","laminin subunit beta 2"
"ENSG00000172046","ENSG00000172046","USP19","10869","NM_001199160","ubiquitin specific peptidase 19"
"ENSG00000172053","ENSG00000172053","QARS1","5859","NM_001272073","glutaminyl-tRNA synthetase 1"
"ENSG00000172057","ENSG00000172057","ORMDL3","94103","NM_001320801","ORMDL sphingolipid biosynthesis regulator 3"
"ENSG00000172058","ENSG00000172058","SERF1A","8293","NM_021967","small EDRK-rich factor 1A"
"ENSG00000172059","ENSG00000172059","KLF11","8462","NM_001177716","Kruppel like factor 11"
"ENSG00000172062","ENSG00000172062","SMN1","6606","NM_000344","survival of motor neuron 1, telomeric"
"ENSG00000172071","ENSG00000172071","EIF2AK3","9451","NM_001313915","eukaryotic translation initiation factor 2 alpha kinase 3"
"ENSG00000172081","ENSG00000172081","MOB3A","126308","NM_130807","MOB kinase activator 3A"
"ENSG00000172086","ENSG00000172086","KRCC1","51315","NM_001304526","lysine rich coiled-coil 1"
"ENSG00000172113","ENSG00000172113","NME6","10201","NM_001308426","NME/NM23 nucleoside diphosphate kinase 6"
"ENSG00000172115","ENSG00000172115","CYCS","54205","NM_018947","cytochrome c, somatic"
"ENSG00000172116","ENSG00000172116","CD8B","926","NM_001178100","CD8b molecule"
"ENSG00000172123","ENSG00000172123","SLFN12","55106","NM_001289009","schlafen family member 12"
"ENSG00000172159","ENSG00000172159","FRMD3","257019","NM_001244959","FERM domain containing 3"
"ENSG00000172164","ENSG00000172164","SNTB1","6641","NM_021021","syntrophin beta 1"
"ENSG00000172167","ENSG00000172167","MTBP","27085","NM_022045","MDM2 binding protein"
"ENSG00000172171","ENSG00000172171","TEFM","79736","NM_024683","transcription elongation factor, mitochondrial"
"ENSG00000172172","ENSG00000172172","MRPL13","28998","NM_014078","mitochondrial ribosomal protein L13"
"ENSG00000172175","ENSG00000172175","MALT1","10892","NM_006785","MALT1 paracaspase"
"ENSG00000172179","ENSG00000172179","PRL","5617","NM_000948","prolactin"
"ENSG00000172183","ENSG00000172183","ISG20","3669","NM_001303233","interferon stimulated exonuclease gene 20"
"ENSG00000172197","ENSG00000172197","MBOAT1","154141","NM_001080480","membrane bound O-acyltransferase domain containing 1"
"ENSG00000172215","ENSG00000172215","CXCR6","10663","NM_006564","C-X-C motif chemokine receptor 6"
"ENSG00000172216","ENSG00000172216","CEBPB","1051","NM_001285878","CCAAT enhancer binding protein beta"
"ENSG00000172232","ENSG00000172232","AZU1","566","NM_001700","azurocidin 1"
"ENSG00000172236","ENSG00000172236","TPSAB1","7177","NM_003294","tryptase alpha/beta 1"
"ENSG00000172239","ENSG00000172239","PAIP1","10605","NM_006451","poly(A) binding protein interacting protein 1"
"ENSG00000172243","ENSG00000172243","CLEC7A","64581","NM_022570","C-type lectin domain containing 7A"
"ENSG00000172244","ENSG00000172244","C5orf34","375444","NM_198566","chromosome 5 open reading frame 34"
"ENSG00000172247","ENSG00000172247","C1QTNF4","114900","NM_031909","C1q and TNF related 4"
"ENSG00000172250","ENSG00000172250","SERHL","94009","NM_170694","serine hydrolase like (pseudogene)"
"ENSG00000172260","ENSG00000172260","NEGR1","257194","NM_173808","neuronal growth regulator 1"
"ENSG00000172262","ENSG00000172262","ZNF131","7690","NM_001297548","zinc finger protein 131"
"ENSG00000172264","ENSG00000172264","MACROD2","140733","NM_001033087","mono-ADP ribosylhydrolase 2"
"ENSG00000172269","ENSG00000172269","DPAGT1","1798","NM_001382","dolichyl-phosphate N-acetylglucosaminephosphotransferase 1"
"ENSG00000172270","ENSG00000172270","BSG","682","NM_001322243","basigin (Ok blood group)"
"ENSG00000172273","ENSG00000172273","HINFP","25988","NM_001243259","histone H4 transcription factor"
"ENSG00000172292","ENSG00000172292","CERS6","253782","NM_001256126","ceramide synthase 6"
"ENSG00000172296","ENSG00000172296","SPTLC3","55304","NM_001349945","serine palmitoyltransferase long chain base subunit 3"
"ENSG00000172301","ENSG00000172301","COPRS","55352","NM_001330176","coordinator of PRMT5 and differentiation stimulator"
"ENSG00000172315","ENSG00000172315","TP53RK","112858","NM_033550","TP53 regulating kinase"
"ENSG00000172322","ENSG00000172322","CLEC12A","160364","NM_001207010","C-type lectin domain family 12 member A"
"ENSG00000172331","ENSG00000172331","BPGM","669","NM_001293085","bisphosphoglycerate mutase"
"ENSG00000172336","ENSG00000172336","POP7","10248","NM_005837","POP7 homolog, ribonuclease P/MRP subunit"
"ENSG00000172339","ENSG00000172339","ALG14","199857","NM_001305242","ALG14 UDP-N-acetylglucosaminyltransferase subunit"
"ENSG00000172340","ENSG00000172340","SUCLG2","8801","NM_001177599","succinate-CoA ligase GDP-forming beta subunit"
"ENSG00000172345","ENSG00000172345","STARD5","80765","NM_030574","StAR related lipid transfer domain containing 5"
"ENSG00000172348","ENSG00000172348","RCAN2","10231","NM_001251973","regulator of calcineurin 2"
"ENSG00000172349","ENSG00000172349","IL16","3603","NM_001172128","interleukin 16"
"ENSG00000172354","ENSG00000172354","GNB2","2783","NM_005273","G protein subunit beta 2"
"ENSG00000172361","ENSG00000172361","CFAP53","220136","NM_145020","cilia and flagella associated protein 53"
"ENSG00000172366","ENSG00000172366","MCRIP2","84331","NM_001331229","MAPK regulated corepressor interacting protein 2"
"ENSG00000172367","ENSG00000172367","PDZD3","79849","NM_001168468","PDZ domain containing 3"
"ENSG00000172375","ENSG00000172375","C2CD2L","9854","NM_001290474","C2CD2 like"
"ENSG00000172379","ENSG00000172379","ARNT2","9915","NM_014862","aryl hydrocarbon receptor nuclear translocator 2"
"ENSG00000172380","ENSG00000172380","GNG12","55970","NM_018841","G protein subunit gamma 12"
"ENSG00000172382","ENSG00000172382","PRSS27","83886","NM_001318395","serine protease 27"
"ENSG00000172403","ENSG00000172403","SYNPO2","171024","NM_001128933","synaptopodin 2"
"ENSG00000172404","ENSG00000172404","DNAJB7","150353","NM_145174","DnaJ heat shock protein family (Hsp40) member B7"
"ENSG00000172409","ENSG00000172409","CLP1","10978","NM_001142597","cleavage and polyadenylation factor I subunit 1"
"ENSG00000172426","ENSG00000172426","RSPH9","221421","NM_001193341","radial spoke head component 9"
"ENSG00000172428","ENSG00000172428","COPS9","150678","NM_001163424","COP9 signalosome subunit 9"
"ENSG00000172432","ENSG00000172432","GTPBP2","54676","NM_001286216","GTP binding protein 2"
"ENSG00000172456","ENSG00000172456","FGGY","55277","NM_001113411","FGGY carbohydrate kinase domain containing"
"ENSG00000172458","ENSG00000172458","IL17D","53342","NM_138284","interleukin 17D"
"ENSG00000172460","ENSG00000172460","PRSS30P","124221","NM_178453","serine protease 30, pseudogene"
"ENSG00000172465","ENSG00000172465","TCEAL1","9338","NM_001006639","transcription elongation factor A like 1"
"ENSG00000172466","ENSG00000172466","ZNF24","7572","NM_001308123","zinc finger protein 24"
"ENSG00000172469","ENSG00000172469","MANEA","79694","NM_024641","mannosidase endo-alpha"
"ENSG00000172493","ENSG00000172493","AFF1","4299","NM_001166693","AF4/FMR2 family member 1"
"ENSG00000172500","ENSG00000172500","FIBP","9158","NM_004214","FGF1 intracellular binding protein"
"ENSG00000172508","ENSG00000172508","CARNS1","57571","NM_001166222","carnosine synthase 1"
"ENSG00000172530","ENSG00000172530","BANP","54971","NM_001173539","BTG3 associated nuclear protein"
"ENSG00000172531","ENSG00000172531","PPP1CA","5499","NM_001008709","protein phosphatase 1 catalytic subunit alpha"
"ENSG00000172534","ENSG00000172534","HCFC1","3054","NM_005334","host cell factor C1"
"ENSG00000172538","ENSG00000172538","FAM170B","170370","NM_001164484","family with sequence similarity 170 member B"
"ENSG00000172543","ENSG00000172543","CTSW","1521","NM_001335","cathepsin W"
"ENSG00000172548","ENSG00000172548","NIPAL4","348938","NM_001099287","NIPA like domain containing 4"
"ENSG00000172551","ENSG00000172551","MUCL1","118430","NM_058173","mucin like 1"
"ENSG00000172554","ENSG00000172554","SNTG2","54221","NM_018968","syntrophin gamma 2"
"ENSG00000172568","ENSG00000172568","FNDC9","408263","NM_001001343","fibronectin type III domain containing 9"
"ENSG00000172572","ENSG00000172572","PDE3A","5139","NM_000921","phosphodiesterase 3A"
"ENSG00000172575","ENSG00000172575","RASGRP1","10125","NM_001128602","RAS guanyl releasing protein 1"
"ENSG00000172578","ENSG00000172578","KLHL6","89857","NM_130446","kelch like family member 6"
"ENSG00000172586","ENSG00000172586","CHCHD1","118487","NM_203298","coiled-coil-helix-coiled-coil-helix domain containing 1"
"ENSG00000172590","ENSG00000172590","MRPL52","122704","NM_001318870","mitochondrial ribosomal protein L52"
"ENSG00000172594","ENSG00000172594","SMPDL3A","10924","NM_001286138","sphingomyelin phosphodiesterase acid like 3A"
"ENSG00000172602","ENSG00000172602","RND1","27289","NM_014470","Rho family GTPase 1"
"ENSG00000172613","ENSG00000172613","RAD9A","5883","NM_001243224","RAD9 checkpoint clamp component A"
"ENSG00000172638","ENSG00000172638","EFEMP2","30008","NM_016938","EGF containing fibulin extracellular matrix protein 2"
"ENSG00000172640","ENSG00000172640","OR10AD1","121275","NM_001004134","olfactory receptor family 10 subfamily AD member 1"
"ENSG00000172661","ENSG00000172661","WASHC2C","253725","NM_001169106","WASH complex subunit 2C"
"ENSG00000172663","ENSG00000172663","TMEM134","80194","NM_001078650","transmembrane protein 134"
"ENSG00000172667","ENSG00000172667","ZMAT3","64393","NM_022470","zinc finger matrin-type 3"
"ENSG00000172671","ENSG00000172671","ZFAND4","93550","NM_001128324","zinc finger AN1-type containing 4"
"ENSG00000172673","ENSG00000172673","THEMIS","387357","NM_001010923","thymocyte selection associated"
"ENSG00000172687","ENSG00000172687","ZNF738","148203","NM_001355237","zinc finger protein 738"
"ENSG00000172716","ENSG00000172716","SLFN11","91607","NM_001104587","schlafen family member 11"
"ENSG00000172717","ENSG00000172717","FAM71D","161142","NM_173526","family with sequence similarity 71 member D"
"ENSG00000172725","ENSG00000172725","CORO1B","57175","NM_001018070","coronin 1B"
"ENSG00000172728","ENSG00000172728","FUT10","84750","NM_032664","fucosyltransferase 10"
"ENSG00000172731","ENSG00000172731","LRRC20","55222","NM_001278211","leucine rich repeat containing 20"
"ENSG00000172732","ENSG00000172732","MUS81","80198","NM_001350283","MUS81 structure-specific endonuclease subunit"
"ENSG00000172738","ENSG00000172738","TMEM217","221468","NM_001162900","transmembrane protein 217"
"ENSG00000172748","ENSG00000172748","ZNF596","169270","NM_001042415","zinc finger protein 596"
"ENSG00000172757","ENSG00000172757","CFL1","1072","NM_005507","cofilin 1"
"ENSG00000172765","ENSG00000172765","TMCC1","23023","NM_001017395","transmembrane and coiled-coil domain family 1"
"ENSG00000172766","ENSG00000172766","NAA16","79612","NM_001110798","N(alpha)-acetyltransferase 16, NatA auxiliary subunit"
"ENSG00000172771","ENSG00000172771","EFCAB12","90288","NM_207307","EF-hand calcium binding domain 12"
"ENSG00000172775","ENSG00000172775","PSME3IP1","80011","NM_001354078","proteasome activator subunit 3 interacting protein 1"
"ENSG00000172780","ENSG00000172780","RAB43","339122","NM_001204883","RAB43, member RAS oncogene family"
"ENSG00000172785","ENSG00000172785","CBWD1","55871","NM_001145355","COBW domain containing 1"
